UBIGEO,NAME_CLEAN,YEAR,count,mean,min,max,std,p10,p90,pct_below_0C
000046,SITAJARA,2021,5,1.0782907009124756,0.0,5.391453266143799,2.156581401824951,0.0,3.2348713874816895,0.8
000047,QUILAHUANI,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000048,PACOCHA,2021,6,4.911808490753174,0.0,15.297873497009277,6.953932285308838,0.0,14.73542594909668,0.6666666666666666
000049,TARATA,2021,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000050,HUANUARA,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000051,TICACO,2021,7,-0.8887343406677246,-6.221140384674072,0.0,2.176945686340332,-2.4884560108184814,0.0,1.0
000052,ILABAYA,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000053,SAMEGUA,2021,4,3.1067450046539307,0.0,12.426980018615723,5.381040096282959,0.0,8.698883056640625,0.75
000054,PUNTA DE BOMBON,2021,12,1.0943679809570312,0.0,13.132415771484375,3.629607915878296,0.0,0.0,0.9166666666666666
000055,CAIRANI,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000056,SUSAPAYA,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000057,DEAN VALDIVIA,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000058,CAMILACA,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000059,MEJIA,2021,4,3.4121315479278564,0.0,13.648526191711426,5.909985065460205,0.0,9.55396556854248,0.75
000060,CAPAZO,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000061,CANDARAVE,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000062,ISLAY,2021,5,2.711778163909912,0.0,13.558890342712402,5.423556804656982,0.0,8.135333061218262,0.8
000063,TORATA,2021,13,0.999561071395874,0.0,12.994294166564941,3.462580680847168,0.0,0.0,0.9230769230769231
000064,MOQUEGUA,2021,19,0.7061861157417297,0.0,13.417536735534668,2.996094226837158,0.0,0.0,0.9473684210526315
000065,CUCHUMBAYA,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000066,PISACOMA,2021,8,-0.29762956500053406,-2.3810365200042725,0.0,0.787453830242157,-0.7143110036849976,0.0,1.0
000067,COCACHACRA,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000068,MOLLENDO,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000069,LA CAPILLA,2021,7,1.1841938495635986,0.0,8.28935718536377,2.9006707668304443,0.0,3.315739631652832,0.8571428571428571
000070,CAMANA,2021,1,17.588607788085938,17.588607788085938,17.588607788085938,0.0,17.588607788085938,17.588607788085938,0.0
000071,QUINISTAQUILLAS,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000072,JOSE MARIA QUIMPER,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000073,KELLUYO,2021,8,-0.1198553740978241,-0.9588429927825928,0.0,0.31710749864578247,-0.2876529097557068,0.0,1.0
000074,SAN CRISTOBAL,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000075,DESAGUADERO,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000076,SAMUEL PASTOR,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000077,QUEQUENA,2021,3,2.753546714782715,0.0,8.260640144348145,3.8941030502319336,0.0,6.608511924743652,0.6666666666666666
000078,OMATE,2021,4,-1.1096242666244507,-4.438497066497803,0.0,1.9219255447387695,-3.106947898864746,0.0,1.0
000079,SANTA ROSA,2021,14,-0.6301360726356506,-4.448812007904053,0.0,1.5435782670974731,-3.0611648559570312,0.0,1.0
000080,YARABAMBA,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000081,POLOBAYA,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000082,MOLLEBAYA,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000083,CARUMAS,2021,19,-0.287850022315979,-5.469150543212891,0.0,1.221244215965271,0.0,0.0,1.0
000084,PUQUINA,2021,7,-1.368175745010376,-3.426952600479126,0.0,1.590713381767273,-3.385014533996582,0.0,1.0
000085,QUILCA,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000086,COALAQUE,2021,4,-0.8920080661773682,-3.5680322647094727,0.0,1.5450032949447632,-2.497622489929199,0.0,1.0
000087,HUACULLANI,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000088,SOCABAYA,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000089,POCSI,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000090,JACOBO HUNTER,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000091,SABANDIA,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000092,CONDURIRI,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000093,JOSE LUIS BUSTAMANTE Y RIVERO,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000094,TIABAYA,2021,2,3.858268976211548,0.0,7.716537952423096,3.858268976211548,0.7716538310050964,6.944883823394775,0.5
000095,SACHACA,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000096,CHARACATO,2021,6,-0.25620076060295105,-1.537204623222351,0.0,0.572882354259491,-0.7686023116111755,0.0,1.0
000097,LA JOYA,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000098,PAUCARPATA,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000099,SANTA RITA DE SIGUAS,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000100,AREQUIPA,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000101,MATALAQUE,2021,6,0.5888842344284058,0.0,3.5333054065704346,1.316785216331482,0.0,1.7666527032852173,0.8333333333333334
000102,YANAHUARA,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000103,UCHUMAYO,2021,5,2.5919504165649414,0.0,12.959752082824707,5.183900833129883,0.0,7.77584981918335,0.8
000104,NICOLAS DE PIEROLA,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000105,ZEPITA,2021,6,-0.1715894192457199,-0.717548131942749,0.0,0.2694298028945923,-0.5147682428359985,0.0,1.0
000106,SAN JUAN DE SIGUAS,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000107,COPANI,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000108,MARIANO MELGAR,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000109,CHOJATA,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000110,MARISCAL CACERES,2021,7,1.808846116065979,0.0,12.661922454833984,4.430749893188477,0.0,5.064764022827148,0.8571428571428571
000111,MIRAFLORES,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000112,CHIGUATA,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000113,ALTO SELVA ALEGRE,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000114,CUTURAPI,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000115,POMATA,2021,6,1.4443780183792114,0.0,5.0634050369262695,2.0857183933258057,0.0,4.333134174346924,0.6666666666666666
000116,ANAPIA,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000117,LLOQUE,2021,6,-0.2134222835302353,-1.2805336713790894,0.0,0.47722670435905457,-0.6402668356895447,0.0,1.0
000118,UNICACHI,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000119,YUNGUYO,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000120,OLLARAYA,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000121,CERRO COLORADO,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000122,TINICACHI,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000123,JULI,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000124,CAYMA,2021,5,-0.3976328670978546,-1.9881643056869507,0.0,0.7952657341957092,-1.1928985118865967,0.0,1.0
000125,YUNGA,2021,4,0.5669623017311096,0.0,2.2678492069244385,0.9820075631141663,0.0,1.5874940156936646,0.75
000126,VITOR,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000127,SANTA ISABEL DE SIGUAS,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000128,URACA,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000129,MAJES,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000130,OCONA,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000131,PILCUYO,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000132,ICHUNA,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000133,SAN ANTONIO,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000134,UBINAS,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000135,PICHACANI,2021,10,-0.017991263419389725,-0.17991264164447784,0.0,0.05397379398345947,-0.017991257831454277,0.0,1.0
000136,YURA,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000137,SAN JUAN DE TARUCANI,2021,13,-0.28860190510749817,-3.7518246173858643,0.0,0.9997462630271912,0.0,0.0,1.0
000138,HUANCA,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000139,CHUCUITO,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000140,MARIANO NICOLAS VALCARCEL,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000141,HUANCARQUI,2021,7,1.7170016765594482,0.0,12.019011497497559,4.205778121948242,0.0,4.807600021362305,0.8571428571428571
000142,IRAY,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000143,APLAO,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000144,PUNO,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000145,TIQUILLACA,2021,7,0.609662652015686,0.0,4.267638683319092,1.493362545967102,0.0,1.7070538997650146,0.8571428571428571
000146,ATICO,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000147,LLUTA,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000148,TIPAN,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000149,CARAVELI,2021,7,4.589421272277832,0.0,8.894373893737793,4.014423847198486,0.0,8.676410675048828,0.42857142857142855
000150,RIO GRANDE,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000151,CHALA,2021,6,2.2253787517547607,0.0,13.352272987365723,4.976098537445068,0.0,6.676136493682861,0.8333333333333334
000152,ACHOMA,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000153,PAUCARCOLLA,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000154,UNON,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000155,MACA,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000156,CABANILLAS,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000157,ATUNCOLLA,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000158,YANQUE,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000159,CHUQUIBAMBA,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000160,COATA,2021,4,0.18617470562458038,0.0,0.7446988224983215,0.3224640488624573,0.0,0.521289050579071,0.75
000161,HUAMBO,2021,7,1.8741247653961182,0.0,13.118873596191406,4.590649604797363,0.0,5.247544288635254,0.8571428571428571
000162,CABANACONDE,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000163,SAN ANTONIO DE CHUCA,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000164,HUATA,2021,5,-0.04813370853662491,-0.24066853523254395,0.0,0.09626742452383041,-0.14440111815929413,0.0,1.0
000165,CHAPARRA,2021,11,0.6505383849143982,0.0,7.155921936035156,2.057182788848877,0.0,0.0,0.9090909090909091
000166,CABANA,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000167,PAMPACOLCA,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000168,VIRACO,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000169,ANDARAY,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000170,AYO,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000171,CHIVAY,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000172,COPORAQUE,2021,4,-0.8334393501281738,-3.3337574005126953,0.0,1.4435592889785767,-2.333630084991455,0.0,1.0
000173,YANAQUIHUA,2021,9,1.4008657932281494,0.0,12.607791900634766,3.9622466564178467,0.0,2.5215559005737305,0.8888888888888888
000174,ICHUPAMPA,2021,3,-1.0898091793060303,-3.269427537918091,0.0,1.5412229299545288,-2.615541934967041,0.0,1.0
000175,YAUCA,2021,8,2.9809513092041016,0.0,12.467595100402832,5.170312881469727,0.0,11.706289291381836,0.75
000176,MACHAGUAY,2021,4,-0.7311164736747742,-1.8220537900924683,0.0,0.7741232514381409,-1.6061612367630005,0.0,1.0
000177,ATIQUIPA,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000178,CAPACHICA,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000179,CABANILLA,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000180,MADRIGAL,2021,3,-1.095191240310669,-3.285573720932007,0.0,1.5488343238830566,-2.6284589767456055,0.0,1.0
000181,TILALI,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000182,CARACOTO,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000183,CONIMA,2021,3,-0.11594981700181961,-0.34784945845603943,0.0,0.16397781670093536,-0.278279572725296,0.0,1.0
000184,CHICHAS,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000185,HUANUHUANU,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000186,TUTI,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000187,PUSI,2021,5,0.009437767788767815,0.0,0.047188837081193924,0.01887553557753563,0.0,0.028313297778367996,0.8
000188,ANDAGUA,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000189,CAHUACHO,2021,10,0.3053710162639618,0.0,3.0537102222442627,0.916113018989563,0.0,0.3053692877292633,0.9
000190,LARI,2021,5,-1.4902751445770264,-3.95592999458313,0.0,1.831006646156311,-3.7717363834381104,0.0,1.0
000191,QUICACHA,2021,8,0.6421398520469666,0.0,5.137118816375732,1.6989424228668213,0.0,1.5411341190338135,0.875
000192,SANTA LUCIA,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000193,JULIACA,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000194,URANMARCA,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000195,ARANCAY,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000196,MORO,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000197,MIRGAS,2021,3,2.8750112056732178,0.0,8.625033378601074,4.065879821777344,0.0,6.900026321411133,0.6666666666666666
000198,COISHCO,2021,2,8.896811485290527,0.0,17.793622970581055,8.896811485290527,1.7793623208999634,16.014259338378906,0.5
000199,LLAMELLIN,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000200,NUEVO CHIMBOTE,2021,7,7.44423246383667,0.0,17.583742141723633,8.596884727478027,0.0,17.490629196166992,0.5714285714285714
000201,YUNGAY,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000202,COCHABAMBA,2021,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000203,HUATA,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000204,NEPENA,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000205,PAMPAROMAS,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000206,SAN LUIS,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000207,CHACCHO,2021,2,6.2957763671875,0.0,12.591552734375,6.2957763671875,1.2591552734375,11.3323974609375,0.5
000208,SANTA,2021,3,5.933858394622803,0.0,17.80157470703125,8.391742706298828,0.0,14.24125862121582,0.6666666666666666
000209,CARAZ,2021,7,2.2135074138641357,0.0,10.687782287597656,3.6653878688812256,0.0,6.396174430847168,0.5714285714285714
000210,BAMBAS,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000211,PAROBAMBA,2021,5,2.6565909385681152,0.0,13.282955169677734,5.3131818771362305,0.0,7.969771862030029,0.8
000212,UMACHIRI,2021,5,-0.24918174743652344,-1.2459087371826172,0.0,0.49836352467536926,-0.7475452423095703,0.0,1.0
000213,PALLPATA,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000214,AZANGARO,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000215,ESPINAR,2021,7,-0.004150921478867531,-0.029056450352072716,0.0,0.010167639702558517,-0.011622579768300056,0.0,1.0
000216,NASCA,2021,13,2.2351460456848145,0.0,15.404732704162598,5.253138542175293,0.0,10.921723365783691,0.8461538461538461
000217,QUILCAPUNCU,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000218,AYAVIRI,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000219,PUYCA,2021,10,-0.12004361301660538,-1.2004361152648926,0.0,0.36013084650039673,-0.1200435683131218,0.0,1.0
000220,HUAYNACOTAS,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000221,ALTO PICHIGUA,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000222,CAYARANI,2021,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000223,PICHIGUA,2021,7,-0.017086336389183998,-0.6642209887504578,0.5446166396141052,0.3242030143737793,-0.26568838953971863,0.21784645318984985,0.8571428571428571
000224,APARICIO POMARES,2021,6,0.6615839004516602,0.0,3.969503402709961,1.4793466329574585,0.0,1.9847517013549805,0.8333333333333334
000225,HUANCHAY,2021,6,1.400749683380127,0.0,5.21914005279541,2.066128730773926,0.0,4.202249050140381,0.6666666666666666
000226,RECUAY,2021,6,2.80633544921875,0.0,5.340854644775391,2.075254201889038,0.0,4.874470233917236,0.3333333333333333
000227,YANAS,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000228,TICAPAMPA,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000229,QUEROPALCA,2021,3,0.7905526161193848,0.0,2.3716578483581543,1.11801016330719,0.0,1.8973262310028076,0.6666666666666666
000230,CHIQUIAN,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000231,AMBO,2021,5,1.2064217329025269,0.0,6.032108783721924,2.4128434658050537,0.0,3.619264602661133,0.8
000232,CHETILLA,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000233,BOLIVAR,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000234,PUEBLO NUEVO,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000235,JUANJUI,2021,6,3.437410354614258,0.0,20.624462127685547,7.686283588409424,0.0,10.312231063842773,0.8333333333333334
000236,JOSE SABOGAL,2021,7,2.455568790435791,0.0,17.188982009887695,6.014891147613525,0.0,6.875586032867432,0.8571428571428571
000237,SACANCHE,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000238,ETEN PUERTO,2021,2,9.196507453918457,0.0,18.393014907836914,9.196507453918457,1.8393014669418335,16.553712844848633,0.5
000239,EL ESLABON,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000240,JORGE CHAVEZ,2021,4,5.545844078063965,0.0,12.416010856628418,5.624349117279053,0.0,11.621417045593262,0.5
000241,ANTONIO RAYMONDI,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000242,CAJACAY,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000243,LA LIBERTAD,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000244,QUIVILLA,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000245,COLCABAMBA,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000246,OLLEROS,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000247,PAMPAS GRANDE,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000248,CARHUAPAMPA,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000249,PAUCAS,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000250,SANTA ROSA,2021,6,2.4531757831573486,0.0,14.719054222106934,5.485467433929443,0.0,7.359527111053467,0.8333333333333334
000251,CORONGO,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000252,HUACRACHUCO,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000253,ACO,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000254,SANTIAGO DE CHOCORVOS,2021,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000255,OLLACHEA,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000256,ANDAHUAYLILLAS,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000257,SAN CLEMENTE,2021,4,4.218581199645996,0.0,16.874324798583984,7.306797027587891,0.0,11.812024116516113,0.75
000258,HUANCARAMA,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000259,INDEPENDENCIA,2021,5,3.08109188079834,0.0,15.4054594039917,6.16218376159668,0.0,9.243274688720703,0.8
000260,ACORA,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000261,MANAZO,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000262,VILQUE,2021,3,0.4142308533191681,0.0,1.2426925897598267,0.5858109593391418,0.0,0.9941539764404297,0.6666666666666666
000263,CHILCAYMARCA,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000264,CALLALLI,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000265,TAPAY,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000266,TARACO,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000267,ACOCHACA,2021,4,1.356162667274475,0.0,5.4246506690979,2.348942518234253,0.0,3.7972545623779297,0.75
000268,SIHUAS,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000269,LLAPO,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000270,HUAYAN,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000271,CAHUAC,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000272,AQUIA,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000273,LA UNION,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
000274,SUCCHA,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
